Gene ID	Gene Name	Design Element	'triple negative breast cancer tumor' vs 'non-triple negative breast cancer tumor'.p-value	'triple negative breast cancer tumor' vs 'non-triple negative breast cancer tumor'.t-statistic	'triple negative breast cancer tumor' vs 'non-triple negative breast cancer tumor'.log2foldchange
ENSG00000240299	RN7SL187P	8157608	NA	-0.178076598027526	0
ENSG00000240302	RN7SL717P	8058106	NA	-1.40215886782039	-0.2
ENSG00000240306	RN7SL100P	8154666	NA	1.01527107884189	0.1
ENSG00000240317	RN7SL764P	8048466	NA	-0.502317445752991	-0.1
ENSG00000240322	RN7SL481P	8136891	NA	1.18806483431144	0.2
ENSG00000240327	RN7SL93P	8174596	NA	0.673650687202704	0.1
ENSG00000240342	RPS2P5	7959078	NA	0.874337221574042	0.1
ENSG00000240344	PPIL3	8058147	NA	-1.09313893291478	-0.2
ENSG00000240347	RN7SL35P	8133874	NA	-0.343365486565708	-0.1
ENSG00000240370	RPL13P5	7953516	NA	-1.29887835464969	-0.2
ENSG00000240374	RN7SL503P	7914805	NA	-0.65849093696928	-0.1
ENSG00000240386	LCE1F	7905517	NA	0.770562258908837	0.1
ENSG00000240403	KIR3DL2	8031328	NA	3.10194360950795	0.3
ENSG00000240432	KRTAP13-3	8069818	NA	-0.311351708749816	0
ENSG00000240439	RN7SL91P	8171874	NA	0.826741700711332	0.1
ENSG00000240457	RN7SL472P	7981333	NA	0.295399947704474	0.1
ENSG00000240470	RN7SL346P	7985932	NA	-0.360301679433671	0
ENSG00000240474	RN7SL116P	8062569	NA	1.24875353309107	0.2
ENSG00000240481	RN7SL38P	7954434	NA	0.700279835208179	0.1
ENSG00000240490	RN7SL277P	7898570	NA	-0.342276105687149	-0.1
ENSG00000240502	RN7SL837P	7910492	NA	0.141568101499976	0
ENSG00000240505	TNFRSF13B	8013061	NA	1.71268857079527	0.2
ENSG00000240533	RN7SL69P	7960512	NA	0.606279882361308	0.1
ENSG00000240542	KRTAP9-1	8007118	NA	0.328615130968489	0.1
ENSG00000240545	RN7SL492P	8100521	NA	-0.82054692047891	-0.2
ENSG00000240577	RN7SL445P	7925976	NA	0.876826821026714	0.1
ENSG00000240583	AQP1	8132118	0.86358422344126	0.501370355046897	0.2
ENSG00000240584	RN7SL547P	8064926	NA	1.22078172365698	0.1
ENSG00000240589	RN7SL258P	8016086	NA	-0.106259132773626	0
ENSG00000240606	RN7SL564P	8121782	NA	-0.469116500304971	-0.1
ENSG00000240613	RN7SL98P	8160256	NA	-0.191291718340283	0
ENSG00000240625	RN7SL403P	8126482	NA	0.226094220650167	0
ENSG00000240626	RN7SL150P	8036027	NA	1.32804581746825	0.2
ENSG00000240632	SPATA31D5P	8156090	NA	1.26111432682283	0.2
ENSG00000240637	RN7SL808P	8097028	NA	0.642886815038366	0.1
ENSG00000240639	RN7SL666P	8062687	NA	-0.467637471377019	-0.1
ENSG00000240641	RN7SL580P	8120204	NA	1.66045834569829	0.2
ENSG00000240647	RN7SL305P	8075553	NA	-0.0469675065167829	0
ENSG00000240654	C1QTNF9	7968052	NA	0.152040496792884	0
ENSG00000240663	RN7SL310P	8023312	NA	-0.359865293812325	-0.1
ENSG00000240692	RN7SL538P	7902265	NA	0.374503858791774	0.1
ENSG00000240694	PNMA2	8149877	NA	0.0948271477397975	0
ENSG00000240718	RN7SL851P	8138065	NA	0.701584141331971	0.1
ENSG00000240720	LRRD1	8140869	NA	-0.121598535806071	0
ENSG00000240723	RN7SL382P	8097470	NA	0.0884494736656083	0
ENSG00000240733	RN7SL502P	8126016	NA	-0.759195869846747	-0.1
ENSG00000240750	RN7SL559P	7914178	NA	-1.11272817949843	-0.2
ENSG00000240767	RN7SL288P	7971482	NA	1.47465143026619	0.4
ENSG00000240771	ARHGEF25	7956551	NA	1.12291097193731	0.3
ENSG00000240772	RN7SL776P	8103561	NA	-0.469559984503164	0
ENSG00000240823	RN7SL23P	7940491	NA	0.780387130288455	0.1
ENSG00000240837	RN7SL77P	7975410	NA	0.881750820280919	0.1
ENSG00000240847	RN7SL497P	7987634	NA	0.837110341927066	0.1
ENSG00000240849	PEDS1	8066964	NA	0.83930877794166	0.2
ENSG00000240853	RN7SL328P	8164694	NA	2.42241050109762	0.4
ENSG00000240857	RDH14	8050474	NA	0.96560948369443	0.1
ENSG00000240863	RN7SL645P	8001680	NA	1.04882540583898	0.1
ENSG00000240869	RN7SL128P	8124181	NA	0.00862916304970246	0
ENSG00000240877	RN7SL521P	8143708	NA	0.694596858228466	0.1
ENSG00000240891	PLCXD2	8081582	NA	0.224249830574351	0
ENSG00000240905	RN7SL798P	8150866	NA	0.688052935529734	0.1
ENSG00000240912	H2BP3	8089677	NA	-0.134942257646229	0
ENSG00000240927	RN7SL209P	7991661	NA	0.496346412610375	0.1
ENSG00000240936	RN7SL554P	8123763	NA	1.69654086394492	0.2
ENSG00000240940	RN7SL591P	7927745	NA	-0.950397171867274	-0.1
ENSG00000240961	RN7SL415P	8121136	NA	0.482594325873729	0.1
ENSG00000240964	RN7SL751P	8088952	NA	-0.214909924471402	-0.1
ENSG00000240966	RN7SL681P	8101657	NA	1.36653258013123	0.2
ENSG00000240977	RN7SL283P	8045527	NA	1.62658527400309	0.1
ENSG00000240993	RN7SL459P	7961622	NA	1.29807929137942	0.2
ENSG00000240996		7934961	NA	-0.065541871605019	0
ENSG00000240997	RN7SL183P	8121064	NA	-0.836903266688243	-0.1
ENSG00000241003		8147373	NA	0.37928728781504	0.1
ENSG00000241032	RN7SL709P	8145887	NA	-2.28479242309272	-0.3
ENSG00000241037	RN7SL335P	8102695	NA	0.678162821190851	0.1
ENSG00000241058	NSUN6	7932433	NA	0.729722522129231	0.2
ENSG00000241064	RN7SL110P	8085606	NA	0.779482818362639	0.1
ENSG00000241074	RN7SL813P	8046084	NA	-0.464204003836867	-0.1
ENSG00000241123	KRTAP10-5	8070782	NA	0.877592218180861	0.1
ENSG00000241127	YAE1	8132399	NA	-2.22108642698572	-0.3
ENSG00000241128	OR14A2	7925730	NA	0.600536902529939	0.1
ENSG00000241129	RPL22P19	7967586	NA	-0.0145133003269355	0
ENSG00000241144	RN7SL728P	8102004	NA	1.5079055025457	0.2
ENSG00000241152	RN7SL720P	8154447	NA	0.504022198509021	0.1
ENSG00000241156	RN7SL582P	8089723	NA	-0.25774507808399	-0.1
ENSG00000241162	RN7SL617P	8128865	NA	-0.257802956173899	-0.1
ENSG00000241172	RN7SL70P	8035579	NA	0.603729721081308	0.1
ENSG00000241174	RN7SL570P	8161642	NA	1.03184835315254	0.2
ENSG00000241175	RN7SL494P	7988685	NA	1.77125402181141	0.2
ENSG00000241186	TDGF1	8079422	NA	-0.262341211742894	-0.1
ENSG00000241188	RN7SL165P	7899251	NA	0.619705930441608	0.1
ENSG00000241198	RN7SL191P	8175119	NA	0.89374924990371	0.1
ENSG00000241207		8172395	NA	1.83792102346402	0.2
ENSG00000241217	RN7SL809P	7964260	NA	-2.17732804434407	-0.3
ENSG00000241223	RN7SL39P	8022100	NA	-0.0208416797968135	0
ENSG00000241225	NMTRS-TGA3-1	8013531	NA	0.10285326791036	0
ENSG00000241226	RN7SL836P	8029726	NA	0.767615935747666	0.1
ENSG00000241227	RN7SL553P	8085118	NA	-0.633688833461269	-0.1
ENSG00000241229	RN7SL443P	8062794	NA	3.08903766556131	0.3
ENSG00000241230	RN7SL801P	8112043	NA	0.227500422332453	0
ENSG00000241243	RN7SL629P	8113006	NA	-0.186401754157458	0
ENSG00000241244	IGKV1D-16	8043459	0.166381904691551	2.69979628090017	1.4
ENSG00000241246	RN7SL302P	8157798	NA	0.262075678207048	0
ENSG00000241248	RN7SL727P	8170235	NA	-1.42662584938032	-0.3
ENSG00000241291	RN7SL791P	8114918	NA	0.62217236989809	0.1
ENSG00000241318	WDR82P2	7917647	NA	0.600390841907182	0.1
ENSG00000241322	CDRT1	8012928	NA	0.71612977607692	0.1
ENSG00000241333	RN7SL385P	8075969	NA	-0.0513263319526704	0
ENSG00000241347	RN7SL466P	7906808	NA	1.6410268352112	0.2
ENSG00000241352		7954061	NA	0.767289492529774	0.1
ENSG00000241360	PDXP	8072870	NA	1.76265603991062	0.1
ENSG00000241388	HNF1A-AS1	7967107	NA	-0.0461899192643582	0
ENSG00000241391	RN7SL234P	8122670	NA	-0.0370844644235527	0
ENSG00000241392	RN7SL205P	8102779	NA	-0.0368140867874918	0
ENSG00000241395	RN7SL344P	7924117	NA	0.695578130192769	0.1
ENSG00000241406	RN7SL515P	7968796	NA	1.20406250340117	0.2
ENSG00000241413	RN7SL441P	7966266	NA	0.426359929216963	0.1
ENSG00000241420	RN7SL505P	8138948	NA	1.580391927607	0.2
ENSG00000241461	RN7SL182P	8079731	NA	0.532726070477922	0.1
ENSG00000241468	ATP5MF	8141295	NA	-0.271994249204759	-0.1
ENSG00000241487	RN7SL586P	7979999	NA	0.689454268424532	0.1
ENSG00000241524	RN7SL632P	8052416	NA	-1.06863531267381	-0.1
ENSG00000241542	RN7SL369P	7975282	NA	0.369214128650968	0.1
ENSG00000241550	RN7SL41P	8147038	NA	-0.328985196439193	0
ENSG00000241552	RN7SL58P	8104619	NA	-1.54648250209485	-0.1
ENSG00000241568	RN7SL338P	8154979	NA	-0.675459869854331	-0.1
ENSG00000241587	RN7SL482P	8080909	NA	-1.44883726208092	-0.2
ENSG00000241588	RN7SL484P	7986426	NA	-0.097858418017892	0
ENSG00000241598	KRTAP5-4	7945657	NA	-0.143285983968401	0
ENSG00000241604	RN7SL340P	8035884	NA	-0.148634652111753	0
ENSG00000241613	RN7SL618P	7969298	NA	0.207993588883626	0
ENSG00000241625	RN7SL18P	8042221	NA	-0.736212791328018	-0.1
ENSG00000241644	INMT	8132092	NA	1.38510002354946	0.3
ENSG00000241651		8102743	NA	1.02036042072034	0.1
ENSG00000241652	RN7SL253P	8098326	NA	-0.378912865365142	-0.1
ENSG00000241665	RN7SL418P	8088768	NA	1.39731063849432	0.2
ENSG00000241693	RN7SL704P	8073013	NA	0.285693898956526	0
ENSG00000241709	RN7SL265P	8140127	NA	-0.306146166576263	0
ENSG00000241721	SUMO1P1	8067121	NA	1.40924916299572	0.2
ENSG00000241745	RN7SL788P	7901443	NA	0.153840122490754	0
ENSG00000241749	RPSAP52	7964733	NA	0.499234230289645	0.1
ENSG00000241756	RN7SL83P	8139158	NA	-0.0632285405206545	0
ENSG00000241757	RN7SL714P	7981240	NA	-0.605385867714125	-0.1
ENSG00000241785	RN7SL390P	7963758	NA	-0.684826539838653	-0.1
ENSG00000241787	MTND4P16	8089283	NA	-0.34861308027379	0
ENSG00000241789	RN7SL504P	8080142	NA	0.0542718747137456	0
ENSG00000241791	RN7SL817P	8051987	NA	0.541096198376419	0.1
ENSG00000241794	SPRR2A	7920205	NA	-0.162210888887511	0
ENSG00000241807	RN7SL319P	7985037	NA	-0.285468984087189	0
ENSG00000241821	RN7SL170P	8063547	NA	-1.44042076313445	-0.2
ENSG00000241834	RN7SL149P	8150489	NA	0.456801398982755	0.1
ENSG00000241839	PLEKHO2	7984217	NA	0.714460912734334	0.1
ENSG00000241859	ANOS2P	8176648	NA	0.910821392047985	0.1
ENSG00000241866	RN7SL401P	8021714	NA	-1.19752709190726	-0.1
ENSG00000241868	RN7SL434P	8093128	NA	0.259286170700082	0
ENSG00000241869	RN7SL363P	7991399	NA	1.15248282853459	0.2
ENSG00000241878	PISD	8075529	NA	-1.66131721730797	-0.3
ENSG00000241923	RPL14P3	8102875	NA	1.41853592572928	0.2
ENSG00000241935	HOGA1	7929664	NA	-0.849268543197703	-0.1
ENSG00000241939	RN7SL517P	8079149	NA	2.33014359385112	0.4
ENSG00000241943	RN7SL188P	7938667	NA	-0.0730187536242871	0
ENSG00000241959	RN7SL76P	8143955	NA	-1.66507217606935	-0.2
ENSG00000241963	RN7SL655P	8109424	NA	-1.11661654651933	-0.3
ENSG00000241964	RN7SL135P	8151052	NA	0.914285248715441	0.1
ENSG00000241973	PI4KA	8074647	NA	0.809488998093658	0.2
ENSG00000241983	RN7SL566P	8028643	NA	-0.535717584357391	-0.1
ENSG00000241992	RN7SL831P	7903186	NA	1.29116519236059	0.1
ENSG00000241997	RN7SL323P	8150868	NA	0.15339749360226	0
ENSG00000242014	RN7SL26P	8118724	NA	1.47822476409909	0.2
ENSG00000242019	KIR3DL3	8039820	NA	0.829237701179526	0.1
ENSG00000242020	RN7SL68P	8108820	NA	1.04099235071929	0.1
ENSG00000242065	RN7SL291P	8172252	NA	-0.56884060690647	-0.1
ENSG00000242066	RN7SL214P	7990652	NA	-0.421490115694238	-0.1
ENSG00000242071	RPL7AP6	7979886	NA	-0.256433432283394	0
ENSG00000242079	RN7SL318P	8149067	NA	1.15800593547667	0.1
ENSG00000242101	RN7SL416P	8141533	NA	-1.45629590318086	-0.2
ENSG00000242113	RN7SL124P	8045695	NA	-0.0710057209469145	0
ENSG00000242118	RN7SL201P	8043020	NA	0.830167424895912	0.1
ENSG00000242121	RN7SL267P	8046757	NA	0.0318177260164338	0
ENSG00000242137	RPL11P5	7967089	NA	1.77412014132846	0.3
ENSG00000242158	RN7SL361P	8042115	NA	0.101962165949049	0
ENSG00000242165	RN7SL222P	7951163	NA	-0.12847167457179	0
ENSG00000242170	RN7SL329P	8148302	NA	-0.7982651701766	-0.2
ENSG00000242175	RN7SL127P	8096025	NA	0.464683040419451	0.1
ENSG00000242182	RN7SL745P	8020491	NA	-1.26292242322143	-0.3
ENSG00000242201	RN7SL215P	8084887	NA	0.850743990443886	0.1
ENSG00000242216	RN7SL97P	8022623	NA	-0.178971641978682	0
ENSG00000242221	PSG2	8037267	NA	-0.661320722200717	-0.1
ENSG00000242236	RN7SL594P	8065515	NA	-0.671540807379784	-0.1
ENSG00000242241	RN7SL306P	8136059	NA	-1.11967438749427	-0.1
ENSG00000242242	NECTIN3-AS1	8089464	0.255049937109034	2.21241296800537	0.7
ENSG00000242247	ARFGAP3	8076515	NA	1.17313481035142	0.3
ENSG00000242251	RN7SL20P	8072573	NA	-0.404304085607434	-0.1
ENSG00000242256	RN7SL57P	8163424	NA	-1.07967254529706	-0.3
ENSG00000242259	C22orf39	8074458	NA	0.190386743960832	0
ENSG00000242265	PEG10	8134339	0.786029010744943	-0.728838669958305	-0.6
ENSG00000242266	RN7SL456P	8137044	NA	2.01664782535822	0.3
ENSG00000242281	RN7SL159P	8164560	NA	1.21714589405465	0.1
ENSG00000242299		8089230	NA	2.45392105225404	0.4
ENSG00000242315	RN7SL685P	8147689	NA	-0.492267820835554	-0.1
ENSG00000242330	RN7SL683P	7975455	NA	1.77438445291451	0.3
ENSG00000242341	RN7SL646P	8110461	NA	1.11170686932045	0.1
ENSG00000242348	RN7SL561P	8060416	NA	-1.1659582494835	-0.1
ENSG00000242360	RN7SL272P	7970735	NA	-0.814864936658022	-0.1
ENSG00000242372	EIF6	8065868	NA	-0.721361611980496	-0.2
ENSG00000242381	RN7SL741P	7968197	NA	0.360971748831543	0.1
ENSG00000242436	RN7SL789P	8035939	NA	-0.266152475516515	0
ENSG00000242473	KIR2DP1	8031260	NA	1.01772409011636	0.1
ENSG00000242482	RN7SL392P	7916841	NA	1.35117872334423	0.1
ENSG00000242483	RN7SL293P	8144619	NA	0.888686921535271	0.1
ENSG00000242485	MRPL20	8039939	NA	-1.90558130575433	-0.4
ENSG00000242493	RN7SL37P	8111627	NA	-2.28848815807057	-0.4
ENSG00000242509	RN7SL156P	8062337	NA	-0.141850471150848	0
ENSG00000242547	RN7SL169P	8105603	NA	-0.0397706624243784	0
ENSG00000242550	SERPINB10	8021645	NA	0.564031257388259	0.1
ENSG00000242559	RN7SL144P	8172191	NA	-0.280559087691896	-0.1
ENSG00000242560	RN7SL797P	8121159	NA	0.515668163659746	0.1
ENSG00000242565	RN7SL372P	7905629	NA	2.06119603897209	0.2
ENSG00000242571	RPL21P11	7980718	NA	0.90764353222391	0.2
ENSG00000242574	HLA-DMB	8125530	0.752537601768265	0.816859871219357	0.3
ENSG00000242612	DECR2	7991846	NA	-2.11598843766747	-0.5
ENSG00000242614	RN7SL164P	7969671	NA	-0.271939104946721	0
ENSG00000242638	RN7SL294P	8088889	NA	0.488210270807896	0.1
ENSG00000242650	RN7SL292P	8132838	NA	-0.705180479487024	-0.1
ENSG00000242651	RN7SL862P	8022277	NA	0.385189782942193	0.1
ENSG00000242653	RN7SL132P	8132286	NA	-0.636662019661345	-0.1
ENSG00000242657	RN7SL581P	8173364	NA	-0.0758485155796851	0
ENSG00000242668	RN7SL317P	8031011	NA	-0.490395222444603	-0.1
ENSG00000242673	RN7SL167P	7952781	NA	-0.117678200384947	0
ENSG00000242675	RPS16P9	8037535	NA	1.1901920441298	0.1
ENSG00000242688	RN7SL304P	7898607	NA	-0.439684768401143	-0.1
ENSG00000242696	RN7SL40P	8058342	NA	-0.21154168121486	-0.1
ENSG00000242699	RN7SL516P	8051273	NA	1.29648681402156	0.2
ENSG00000242707	RN7SL362P	8022410	NA	0.789020954798376	0.1
ENSG00000242719	RN7SL806P	8146241	NA	1.32437376845542	0.2
ENSG00000242732	RTL5	8173503	NA	0.711676575155031	0.2
ENSG00000242752	NMTRQ-TTG12-1	8013354	NA	0.227289560042174	0
ENSG00000242764	RN7SL824P	7917695	NA	-0.078058855757938	0
ENSG00000242769	RN7SL432P	7918811	NA	0.476147003060929	0.1
ENSG00000242779	ZNF702P	8039025	NA	-0.0235392881637858	0
ENSG00000242794	RN7SL299P	7910585	NA	-0.699459534513061	-0.1
ENSG00000242802	AP5Z1	8131265	NA	1.14122017778434	0.1
ENSG00000242811	RN7SL229P	8092312	NA	2.02088019781456	0.3
ENSG00000242818	RN7SL846P	7930954	NA	1.00244850653782	0.1
ENSG00000242853	RN7SL749P	7930915	NA	2.18594090889874	0.4
ENSG00000242855	RN7SL496P	8132415	NA	-1.02987004017878	-0.1
ENSG00000242860	RN7SL180P	7901858	NA	-1.73461389791258	-0.3
ENSG00000242863	RN7SL677P	7986348	NA	0.303177184983676	0.1
ENSG00000242889	RN7SL449P	8008702	NA	0.237151276956906	0
ENSG00000242893	RN7SL413P	7971711	NA	1.22951603047786	0.1
ENSG00000242894	RN7SL634P	7977201	NA	0.730255601920329	0.1
ENSG00000242928	RN7SL868P	8109177	NA	0.736514741291287	0.1
ENSG00000242948	EPS15P1	8132705	NA	-0.42158701550692	0
ENSG00000242950	ERVW-1	8140909	NA	1.60479996068728	0.2
ENSG00000242971	RN7SL233P	8020449	NA	0.140133677937431	0
ENSG00000242976	RN7SL177P	8109401	NA	0.9924581442941	0.1
ENSG00000242985	RN7SL50P	8020027	NA	-0.848215154543047	-0.1
ENSG00000242989	RN7SL332P	8116996	NA	-0.100791663748485	0
ENSG00000242992	FTH1P4	8090507	NA	-2.4686351833519	-0.3
ENSG00000242998	RN7SL379P	8168689	NA	1.205153151794	0.1
ENSG00000243005	RN7SL16P	8099668	NA	-1.56330585756228	-0.2
ENSG00000243011	RN7SL266P	8169439	NA	0.644310658040207	0.1
ENSG00000243027	RN7SL354P	7983677	NA	0.926753372400232	0.1
ENSG00000243029	RN7SL635P	8052696	NA	1.06414129261137	0.1
ENSG00000243035	RN7SL810P	7972173	NA	0.921698772540629	0.1
ENSG00000243048	FTHL18	8172030	NA	1.34868366124308	0.1
ENSG00000243049	RN7SL33P	8011291	NA	1.02793081117926	0.1
ENSG00000243051	RN7SL269P	7922291	NA	0.813158734171002	0.1
ENSG00000243064	ABCC13	8067877	NA	-0.543085105810233	0
ENSG00000243066	RN7SL842P	8026363	NA	2.22521963801659	0.4
ENSG00000243075	RN7SL519P	7963208	NA	1.07378966123432	0.1
ENSG00000243103	RN7SL452P	7979042	NA	0.449531370866114	0.1
ENSG00000243115	RN7SL849P	8160086	NA	0.818658806791902	0.1
ENSG00000243124	RN7SL643P	8120981	NA	0.112647544365865	0
ENSG00000243125	RN7SL807P	8059341	NA	0.814023718029511	0.1
ENSG00000243130	PSG11	8037259	NA	-0.851641909552985	-0.1
ENSG00000243136	RN7SL22P	8155081	NA	0.212847052013436	0
ENSG00000243137	PSG4	8037283	NA	-0.259484769754259	-0.1
ENSG00000243147	MRPL33	8041027	NA	0.99494140300942	0.1
ENSG00000243156	MICAL3	8074286	NA	1.01594575370541	0.3
ENSG00000243160		8106530	NA	1.58366087484809	0.2
ENSG00000243173	RN7SL861P	7894522	NA	-0.459358887505513	-0.1
ENSG00000243227	RN7SL55P	8102305	NA	-0.89778910715261	-0.1
ENSG00000243244	STON1	8041937	NA	0.207517064469103	0
ENSG00000243254	RN7SL350P	8151991	NA	0.2985579552484	0.1
ENSG00000243260	RN7SL558P	8094717	NA	-0.986008065682872	-0.3
ENSG00000243267	RN7SL614P	7897661	NA	0.653796928003985	0.1
ENSG00000243274	RN7SL571P	7969477	NA	1.14381545820386	0.2
ENSG00000243313	RN7SL285P	8126119	NA	-0.590119423321448	-0.1
ENSG00000243321	LINC01998	8091456	NA	0.726300714619444	0.1
ENSG00000243333	RN7SL174P	8113701	NA	-0.472537971534156	-0.1
ENSG00000243335	KCTD7	8133167	NA	2.6068240967573	0.4
ENSG00000243338	RN7SL307P	7988623	NA	0.835922452976083	0.1
ENSG00000243339	RN7SL738P	8084941	NA	-1.68852973866006	-0.2
ENSG00000243346	RN7SL601P	8004946	NA	0.791157031328399	0.1
ENSG00000243352	RN7SL8P	8135273	NA	0.197828735159019	0
ENSG00000243359	RN7SL815P	8081818	NA	1.17982639920445	0.2
ENSG00000243364	EFNA4	7905909	NA	0.947876710177476	0.3
ENSG00000243365	RN7SL278P	7990618	NA	0.649613611270798	0.1
ENSG00000243366	RN7SL60P	7969768	NA	0.120371827186276	0
ENSG00000243373	RN7SL173P	8123060	NA	-0.117049522419473	0
ENSG00000243374	RN7SL72P	8137048	NA	0.353152280407146	0
ENSG00000243383	RN7SL89P	8096680	NA	0.383557355405824	0
ENSG00000243398	RN7SL141P	8083933	NA	1.23524839251519	0.3
ENSG00000243415		8083229	NA	1.04150242970888	0.1
ENSG00000243420	RN7SL734P	7965038	NA	0.0747868076046356	0
ENSG00000243422	RPL23AP49	8088908	NA	1.02956093937644	0.3
ENSG00000243424	RN7SL107P	8151494	NA	0.78991633056364	0.1
ENSG00000243426	RN7SL454P	8018906	NA	0.229407525198697	0
ENSG00000243437	RN7SL370P	7902474	NA	0.0827628988791609	0
ENSG00000243439	RN7SL352P	8116585	NA	-0.358946865150809	0
ENSG00000243446	RN7SL284P	7934651	NA	-1.30094922202464	-0.4
ENSG00000243468	INGX	8173486	NA	0.956741614242408	0.1
ENSG00000243488	RN7SL337P	8026361	NA	-0.0581263110796826	0
ENSG00000243489	KRTAP10-11	8069156	NA	-0.419021279573823	0
ENSG00000243501		8127511	NA	0.134758848748173	0
ENSG00000243505	RN7SL240P	7947268	NA	-0.0455728234178066	0
ENSG00000243532	RN7SL19P	8151306	NA	0.807014020293445	0.1
ENSG00000243539	RN7SL649P	7912529	NA	1.23716508110597	0.2
ENSG00000243541	RN7SL104P	8050425	NA	0.864576200675116	0.1
ENSG00000243546	RN7SL108P	7979806	0.482478751013854	-1.46541857474654	-0.6
ENSG00000243548	RN7SL101P	8094516	NA	-0.586955691509122	-0.1
ENSG00000243549	RN7SL705P	8023640	NA	-0.152947529499432	0
ENSG00000243560	RN7SL364P	8037814	NA	1.56864455728583	0.2
ENSG00000243562	RN7SL838P	7945418	NA	1.11061199074355	0.2
ENSG00000243566	UPK3B	8133741	NA	-0.232005005217216	0
ENSG00000243591	RN7SL282P	8019962	NA	1.83015714506791	0.3
ENSG00000243633	RN7SL542P	8138485	NA	-1.22584071405872	-0.2
ENSG00000243641	OR13C7	8161171	NA	-1.13224071164771	-0.2
ENSG00000243660	ZNF487	7927169	0.610250783138708	-1.15447456813034	-0.4
ENSG00000243671	RN7SL761P	7971931	NA	0.0665345693412683	0
ENSG00000243680	RPL37P23	7894277	NA	0.030028138118362	0
ENSG00000243700	RN7SL598P	7974585	NA	0.698943717292223	0.1
ENSG00000243702	RN7SL638P	8061222	NA	-0.385501031270227	0
ENSG00000243704	RN7SL105P	8011110	NA	0.800907598564607	0.1
ENSG00000243710	CFAP57	7900639	NA	-1.61361724719387	-0.3
ENSG00000243723	RN7SL393P	8056039	NA	0.344122726439027	0
ENSG00000243729	OR5V1	8178287	NA	0.727218901607157	0.1
ENSG00000243738	RN7SL181P	8157580	NA	0.408946173963097	0
ENSG00000243753	HLA-L	8179080	NA	0.153811458802485	0
ENSG00000243770	RN7SL65P	8056821	NA	-0.509058013333232	-0.1
ENSG00000243775	OSTCP1	8130522	NA	-0.332983857966007	0
ENSG00000243779		8022418	NA	1.21004054869103	0.2
ENSG00000243782	RN7SL78P	7934883	NA	0.401156742157746	0
ENSG00000243801	RN7SL461P	7979365	NA	-0.269022496811945	0
ENSG00000243817	RN7SL189P	7973114	NA	0.690580849264604	0.1
ENSG00000243845	RN7SL30P	8164194	NA	-0.140552006578988	0
ENSG00000243847	RN7SL610P	8050687	NA	0.55839589456602	0.1
ENSG00000243854	RN7SL67P	7954277	NA	0.359232871783776	0
ENSG00000243856	RN7SL551P	8021725	NA	0.930270851342262	0.1
ENSG00000243870	RN7SL236P	8018870	NA	0.0101027278929956	0
ENSG00000243871	RN7SL487P	7988091	NA	0.177718767183142	0
ENSG00000243872	RN7SL464P	7924443	NA	0.45249213681826	0.1
ENSG00000243883	RN7SL419P	8103242	NA	-0.322832435788255	-0.1
ENSG00000243910	TUBA4B	8048518	NA	-0.0614234695801651	0
ENSG00000243911	RN7SL430P	8163426	NA	-0.708815636819427	-0.1
ENSG00000243951	RN7SL308P	8151510	NA	0.181719573816702	0
ENSG00000243954	RN7SL743P	7993146	NA	-0.0254779451774128	0
ENSG00000243955	GSTA1	8127072	NA	-0.152759629639161	0
ENSG00000243957	RN7SL647P	8081030	NA	0.543154700056699	0
ENSG00000243959	RN7SL684P	8115939	NA	0.45027470853018	0.1
ENSG00000243968	RN7SL402P	8028102	NA	0.00375847282345386	0
ENSG00000243970	PPIEL	7915204	NA	0.406740861765304	0.1
ENSG00000243976	RN7SL523P	7981288	NA	-0.0763073800960111	0
ENSG00000243978	RTL9	8169378	NA	-0.291170140504005	0
ENSG00000243980	RN7SL702P	8176576	NA	-0.236948936104909	0
ENSG00000243991	RN7SL447P	8092834	NA	0.515297049308762	0.1
ENSG00000244003	RN7SL143P	7996256	NA	1.03288261475337	0.1
ENSG00000244005	NFS1	8065992	NA	-0.23740800922794	0
ENSG00000244006	RN7SL799P	8167953	NA	0.395207712114079	0.1
ENSG00000244020	MT1HL1	7925413	NA	-0.896034900215434	-0.1
ENSG00000244021		8102728	NA	-0.00803984052605595	0
ENSG00000244025	KRTAP19-3	8069831	NA	1.63941874583992	0.2
ENSG00000244026	FAM86DP	8088895	NA	-1.40190860077615	-0.2
ENSG00000244033	RN7SL228P	8148018	0.788568163362448	-0.711347691921682	-0.2
ENSG00000244034	RN7SL424P	8095135	NA	0.610700499562063	0.1
ENSG00000244038	DDOST	7913256	NA	1.24882761146573	0.2
ENSG00000244041	LINC01011	8116607	NA	-0.660847053064026	-0.1
ENSG00000244044	RN7SL735P	8009322	NA	1.42826819633644	0.2
ENSG00000244056	RN7SL417P	7990963	NA	-0.378154340439387	-0.1
ENSG00000244057	LCE3C	7905490	NA	0.74504231299952	0.1
ENSG00000244066	RN7SL148P	7911047	NA	0.715365849441249	0.1
ENSG00000244067	GSTA2	8127065	NA	-0.398895027001515	-0.1
ENSG00000244080	RN7SL833P	8034297	NA	-1.46038720859271	-0.3
ENSG00000244091	RN7SL483P	7957604	NA	-0.592562933291338	-0.1
ENSG00000244104	RN7SL659P	8163015	NA	-0.627452051011074	-0.1
ENSG00000244107	RN7SL250P	8146460	NA	1.00874743169534	0.1
