Gene ID	Gene Name	Design Element	'breast cancer; breast' vs 'normal; breast'.p-value	'breast cancer; breast' vs 'normal; breast'.t-statistic	'breast cancer; breast' vs 'normal; breast'.log2foldchange
ENSG00000269845	CCNYL6	A_24_P734720	0.295829818058359	1.4180489054552	0.2
ENSG00000269859	ZNF628-DT	A_32_P830791	0.228768771859081	-1.61191734818556	-0.1
ENSG00000269902		A_32_P35106	0.530372531810885	-0.902167272898943	-0.1
ENSG00000269911	FAM226B	A_23_P387585	0.0107677027303975	-3.26523521411764	-0.5
ENSG00000269918		A_32_P34516	0.0027597830808699	-3.84310149144657	-1
ENSG00000269931		A_32_P63993	0.420598742234799	1.12471900017725	0.1
ENSG00000269947		A_32_P162646	0.573033810627969	-0.817667600001965	-0.1
ENSG00000269958		A_24_P476386	0.872089212243516	-0.264297321617533	0
ENSG00000269961	ERBIN-DT	A_32_P118675	0.00816193561380218	3.38595623102433	0.2
ENSG00000269973		A_32_P154731	0.699124607095473	-0.583205938984962	-0.1
ENSG00000269994	LINC02893	A_32_P218766	0.726216236304604	-0.535183173122297	0
ENSG00000270001		A_24_P896944	NA	0.567022452889059	0
ENSG00000270006	C16orf95-DT	A_32_P188	0.35556295533759	-1.26883782627825	-0.4
ENSG00000270012		A_24_P857452	0.827781848299275	-0.347694478219355	0
ENSG00000270038		A_32_P67769	0.912894147550532	0.179610982263962	0
ENSG00000270049	ATP6V0D1-DT	A_32_P111235	0.376665540436227	1.21737033922154	0.1
ENSG00000270084	GAS5-AS1	A_24_P503492	0.249065440916317	1.55053507292617	0.3
ENSG00000270091		A_32_P181826	2.91429838285443e-06	-6.48257559827199	-1
ENSG00000270096		A_24_P359401	0.144414815993373	-1.9190638786415	-0.3
ENSG00000270164	LINC01480	A_32_P53234	0.00237639556970787	-3.90409059694558	-0.5
ENSG00000270177	PPP2CA-DT	A_32_P375543	NA	-0.746525872081593	0
ENSG00000270182		A_32_P10432	0.00254664589304155	-3.87549490532671	-0.3
ENSG00000270194	GOLGA4-AS1	A_23_P343330	0.274022828198585	1.47772061400329	0.1
ENSG00000270207		A_23_P18173	NA	0.108078075445452	0
ENSG00000270236		A_24_P622697	0.265398412205189	1.50289862465771	0.2
ENSG00000270244		A_24_P889419	NA	0.38790634249501	0
ENSG00000270279		A_24_P944872	0.545175299450232	0.873196576574866	0
ENSG00000270332	SMC2-DT	A_32_P2766	0.377239222376702	-1.21611575689478	-0.1
ENSG00000270344	POC1B-AS1	A_32_P63324	0.44657974276008	-1.07067351911193	-0.3
ENSG00000270362	HMGN3-AS1	A_24_P845058	0.911372817658192	-0.182674098614113	0
ENSG00000270379	HEATR9	A_23_P430792	0.207988564857055	-1.6789093566464	-0.1
ENSG00000270393		A_24_P267686	0.0360116425053616	-2.69654313130836	-0.3
ENSG00000270419	CAHM	A_32_P151133	0.237865491980849	-1.58410585744336	-0.4
ENSG00000270467	IGHV3OR16-12	A_24_P101642	0.358214920849651	1.26179435023982	0.5
ENSG00000270472	IGHV3OR16-9	A_24_P229447	0.916166969606635	0.17089223368888	0.1
ENSG00000270503	YTHDF2P1	A_32_P99275	0.151267865008591	1.88906245761094	0.3
ENSG00000270528	FAM133EP	A_24_P67552	0.000423575932171695	-4.59206725165233	-0.6
ENSG00000270607	NAV2-AS6	A_32_P187651	0.40354874793758	-1.15984014140918	-0.1
ENSG00000270624		A_32_P449652	NA	-0.874061147524893	0
ENSG00000270647	TAF15	A_24_P928068	0.237712076421704	-1.584672567953	-0.2
ENSG00000270659		A_32_P89152	0.166807509071749	1.82539099693585	0.2
ENSG00000270670	MARK2P16	A_32_P147395	NA	-1.11185329751051	0
ENSG00000270706	PRMT1P1	A_24_P366535	0.673541251986698	-0.630368458331325	-0.1
ENSG00000270761	CD2AP-DT	A_32_P102979	0.126907338666793	2.00236340290143	0.6
ENSG00000270765	GAS2L2	A_23_P396818	0.780895555983367	0.433042158761428	0
ENSG00000270773		A_24_P486544	0.545066838933052	0.873557945709392	0.1
ENSG00000270816	LINC00221	A_32_P162192	0.335612728654671	1.3164162122957	0.1
ENSG00000270864	IGHV3OR16-6	A_24_P92683	0.753239405800966	0.485103544189084	0.3
ENSG00000270878	GCATP1	A_24_P560431	NA	1.73816699047568	0.1
ENSG00000270885	RASL10B	A_24_P322229	0.573001678123245	-0.81781325670328	-0.1
ENSG00000270917		A_32_P319814	0.133047825826103	-1.97153217908554	-0.1
ENSG00000270975	MAGOH3P	A_24_P828949	0.00422369535415597	3.6668162581676	0.7
ENSG00000270980		A_24_P101859	0.00683401273089967	3.46329223401109	0.4
ENSG00000270987		A_32_P7823	0.041311958874371	-2.62658464451987	-0.3
ENSG00000271034		A_24_P316025	0.29744644713213	-1.41372011673491	-0.1
ENSG00000271122	HERPUD2-AS1	A_32_P40615	0.0616170962529479	-2.41842819266745	-0.4
ENSG00000271128		A_32_P170436	0.00023788023724541	4.81392044052106	0.7
ENSG00000271130	IGHV3OR16-8	A_24_P298805	0.245180345003694	1.56205411254327	0.6
ENSG00000271133	ITGB8-AS1	A_32_P117322	0.0559347039854842	-2.46894451027186	-0.5
ENSG00000271178	IGHV3OR16-13	A_24_P384119	0.66905221172328	0.638845568575481	0.4
ENSG00000271180	COX5AP1	A_32_P98511	5.4337331868154e-05	5.37119236361912	1.1
ENSG00000271192		A_32_P165907	0.00530185869476692	-3.57064871068203	-0.2
ENSG00000271231	KRT18P9	A_24_P686014	0.416455988233765	1.13295352911446	0.1
ENSG00000271234		A_32_P185839	0.742064346215478	-0.506292498614832	-0.1
ENSG00000271334	LINC02104	A_32_P70626	0.963859859025902	-0.0767068813451741	0
ENSG00000271360	USP6NL-AS1	A_24_P203953	3.67780585378865e-05	-5.51874171757685	-0.6
ENSG00000271396		A_24_P135933	0.0439842216295208	-2.59362343931378	-0.2
ENSG00000271447	MMP28	A_24_P196592	0.044099469235472	-2.5922051310174	-0.2
ENSG00000271503	CCL5	A_23_P152838	0.189015970830121	1.74371410702092	0.7
ENSG00000271584	LINC02550	A_32_P43914	0.25223194875033	1.54160294456011	0.1
ENSG00000271601	LIX1L	A_24_P687594	0.939868408153992	-0.123680807888198	0
ENSG00000271602	KRT8P49	A_24_P745352	0.151875847148396	1.88672777609702	0.2
ENSG00000271605	MILR1	A_24_P33982	0.251405995145853	1.54437592622849	0.2
ENSG00000271620	IGHV3OR16-7	A_24_P101226	0.853423277759069	0.298863594597591	0.1
ENSG00000271646	IRF2-DT	A_32_P220897	0.542457999146732	-0.879130828051765	-0.1
ENSG00000271676		A_24_P315674	NA	-1.40297271289524	-0.1
ENSG00000271737		A_32_P57002	0.521391369807208	0.919931271956317	0.1
ENSG00000271755		A_32_P173357	0.678259384316394	0.621930863554051	0.1
ENSG00000271776		A_24_P481411	0.0353743022784758	2.70526790077697	0.4
ENSG00000271824	SMIM32	A_24_P289665	0.0196778673767175	-2.99039161552069	-0.1
ENSG00000271855		A_32_P182045	0.909590530351882	0.18593465750329	0
ENSG00000271856	LINC01215	A_32_P203728	NA	1.8007297208542	0.1
ENSG00000271869	DCTN6-DT	A_32_P190802	0.962374204763464	-0.0796536850855004	0
ENSG00000271889		A_32_P158818	0.64383405921907	-0.686127816469587	0
ENSG00000271892		A_24_P870921	NA	-0.346025071091805	0
ENSG00000271918		A_32_P75888	4.51330937680672e-05	-5.44106951373174	-0.6
ENSG00000271926		A_32_P200669	0.0915692383195332	2.20044948868376	0.2
ENSG00000272010		A_32_P213917	0.70879358571135	0.565078083138553	0
ENSG00000272031	ANKRD34A	A_24_P212811	0.591929731196354	0.782852251949522	0.1
ENSG00000272047	GTF2H5	A_24_P196117	0.640107905162742	0.693569519165884	0.1
ENSG00000272081	FCHO2-DT	A_32_P173439	0.259507754416003	-1.52055772962531	-0.1
ENSG00000272086	GOLPH3-DT	A_32_P197698	0.0151287377261282	3.11263730604758	0.6
ENSG00000272092		A_32_P101653	0.873122802835811	0.262270279648381	0
ENSG00000272123		A_32_P26461	0.947656437071211	0.108156867886789	0
ENSG00000272134		A_24_P921186	0.513901312624182	0.934516264691756	0.1
ENSG00000272138	LINC01607	A_24_P558135	0.400152807283287	1.16712960556574	0.1
ENSG00000272143	FGF14-AS2	A_32_P79483	0.0835091863250975	-2.25278277151113	-0.4
ENSG00000272145	NFYC-AS1	A_24_P315500	0.988639712257504	0.0250141532164863	0
ENSG00000272154		A_24_P281084	0.597298414183629	0.772892744117412	0.1
ENSG00000272163		A_23_P342891	NA	0.526935528306072	0
ENSG00000272168	CASC15	A_24_P838448	0.549187472109397	-0.865184441871398	-0.2
ENSG00000272195		A_24_P221385	0.0153811997893578	-3.10426363944216	-0.4
ENSG00000272196	H2AC19	A_23_P309381	2.50322185169859e-07	7.4186941398598	1.3
ENSG00000272219		A_24_P316495	NA	-0.225692415796511	0
ENSG00000272223		A_24_P582056	0.250540079914296	1.54667302129537	0.3
ENSG00000272256		A_32_P44932	0.735548797617882	-0.517917857009826	-0.1
ENSG00000272269	NUP153-AS1	A_32_P178696	0.115686750007179	2.05842470941639	0.3
ENSG00000272275		A_32_P75661	0.705290533832879	0.572255681966806	0.1
ENSG00000272316		A_32_P40493	0.000256608139516731	-4.78364224158863	-0.9
ENSG00000272333	KMT2B	A_23_P142421	0.126658734179933	2.00362622155546	0.3
ENSG00000272335		A_24_P817223	0.240190181070455	-1.57765823081857	-0.3
ENSG00000272338		A_32_P69076	0.000538111970323532	-4.50104752684975	-0.7
ENSG00000272343		A_32_P109835	0.023048597529155	-2.91443280013375	-0.4
ENSG00000272405		A_32_P2730	0.0774847180979312	-2.29439444473945	-1
ENSG00000272444		A_32_P140220	0.122930351097616	-2.0222908394133	-0.2
ENSG00000272477		A_24_P680704	0.198768063393026	-1.70933243316934	-0.1
ENSG00000272514	CFAP206	A_23_P385980	0.295443191452303	-1.419224082646	-0.3
ENSG00000272523	LINC01023	A_23_P360482	0.819377401558671	-0.363374992523323	0
ENSG00000272525	BTF3-DT	A_32_P115663	0.18730205444757	1.75012181683179	0.2
ENSG00000272545		A_32_P119769	0.62537453408846	-0.722075567397089	-0.1
ENSG00000272554		A_32_P99444	0.573590755778721	0.816602711112774	0.1
ENSG00000272556	GTF2IP13	A_24_P884376	0.989489145661476	0.0231174063378084	0
ENSG00000272572		A_32_P52251	0.366848445854379	1.24083773465026	0.1
ENSG00000272583		A_32_P33294	2.01659605355364e-06	-6.61945273560748	-0.9
ENSG00000272602	ZNF595	A_23_P155939	0.000359042476070479	-4.65448901065452	-0.8
ENSG00000272620	AFAP1-AS1	A_23_P110276	0.0242727907173349	2.88930754268118	0.8
ENSG00000272636	DOC2B	A_24_P911718	0.0799415040578485	-2.27612873876073	-0.1
ENSG00000272645	GTF2IP20	A_24_P456944	0.733774510676029	0.521803373706256	0
ENSG00000272663	PPP1R21-DT	A_32_P31757	0.391011096320285	-1.18588747579627	-0.1
ENSG00000272668		A_32_P77252	0.00200278125973596	-3.97539094508777	-0.8
ENSG00000272669		A_32_P213002	0.750408607655003	0.489791813991752	0.1
ENSG00000272674	PCDHB16	A_23_P30200	0.189311135659652	1.74245718385012	0.2
ENSG00000272686	WASL-DT	A_32_P234700	0.0790653928599682	-2.28328024435835	-0.6
ENSG00000272701	MESTIT1	A_32_P83803	0.163640274602414	-1.83787844565157	-0.1
ENSG00000272711	HK2-DT	A_32_P128399	0.467370220498305	1.02766261060992	0.3
ENSG00000272716	SLC30A6-DT	A_32_P25428	0.258469395718123	1.52339542799576	0.1
ENSG00000272721	EIF2B5-DT	A_32_P167208	0.153672644924166	1.87907485246771	0.2
ENSG00000272755		A_32_P34881	0.000643815207579621	-4.432638969099	-1.6
ENSG00000272763		A_24_P815062	0.492008528746109	0.97844799870622	0.1
ENSG00000272767	JMJD1C-AS1	A_23_P86434	0.234945612424778	-1.59288560120412	-0.3
ENSG00000272777		A_32_P191735	0.0679838199776799	-2.36576045260617	-0.3
ENSG00000272799		A_32_P70073	NA	2.014050855696	0.1
ENSG00000272808		A_32_P145039	0.297968471001292	-1.41233873065405	-0.3
ENSG00000272832		A_32_P221437	0.0957497455335743	-2.17370602999018	-0.2
ENSG00000272840		A_32_P133090	0.990355735556992	-0.0207130367499925	0
ENSG00000272841	MAP3K4-AS1	A_32_P157504	0.381541219325155	1.20606591287884	0.2
ENSG00000272871		A_32_P143216	0.354258201823992	-1.27191267341898	-0.4
ENSG00000272886	DCP1A	A_23_P166826	0.0442712898184966	-2.59022172482647	-0.4
ENSG00000272899	ATP6V1FNB	A_32_P64889	NA	2.71451201771081	0.1
ENSG00000272905		A_32_P96134	0.65067240170172	0.673007667811934	0.1
ENSG00000272906		A_23_P46660	0.52464840343514	0.913754916922958	0.3
ENSG00000272918		A_32_P160216	0.0143157931104266	-3.1381470015272	-0.8
ENSG00000272931	LRRC8D-DT	A_32_P175667	0.569062141612429	0.82553942755474	0.1
ENSG00000272953		A_32_P36905	0.861484829022006	0.284538551242346	0
ENSG00000272989	LINC02012	A_32_P214284	NA	-0.150470832518988	0
ENSG00000272990		A_32_P35595	0.324374194151553	-1.3436869440157	-0.2
ENSG00000272991		A_32_P2303	0.130142462710729	-1.98689924951932	-0.4
ENSG00000272994	C2orf49-DT	A_32_P112655	0.424472545208721	1.11637269344041	0.2
ENSG00000273001	PFKP-DT	A_32_P211414	0.460660014914959	-1.04154113963621	0
ENSG00000273015		A_24_P514517	0.00330049786120261	-3.76853187632956	-0.7
ENSG00000273018	FAM106A	A_23_P66827	0.870660999630717	0.267222064672923	0
ENSG00000273032	DGCR5	A_23_P29118	NA	-0.824774517190743	0
ENSG00000273044		A_32_P159528	NA	0.0499583332181222	0
ENSG00000273045	C2orf15	A_23_P415511	0.710190146553829	0.562376535461519	0.1
ENSG00000273061	CDC37L1-DT	A_32_P23626	0.161488417976217	-1.84677042537243	-0.2
ENSG00000273062	RALGPS2-AS1	A_24_P350546	0.884151828390356	-0.239829291218044	0
ENSG00000273066		A_24_P278234	0.838591518095313	-0.32665421793413	0
ENSG00000273079	GRIN2B	A_32_P144072	0.303551440192465	-1.39727686037589	-0.1
ENSG00000273084		A_32_P132356	NA	-0.0356433951248045	0
ENSG00000273108		A_32_P74140	0.747951841463687	0.495137172765965	0.1
ENSG00000273129	PACERR	A_32_P43320	0.653875081482464	0.666874513044633	0
ENSG00000273142	LINC02604	A_32_P12595	0.0242568679402604	-2.88971833121721	-0.2
ENSG00000273151		A_24_P25278	0.692108335452826	-0.596013975228338	0
ENSG00000273174		A_32_P89432	NA	-1.07339922721794	0
ENSG00000273199		A_32_P99804	0.732550907394961	0.523779638786292	0
ENSG00000273253		A_32_P223488	0.726081771034977	0.535613634349543	0.1
ENSG00000273264		A_24_P928006	0.16809115205585	1.82021153842042	0.2
ENSG00000273270		A_32_P205478	0.0229281460518192	2.9172246631879	0.3
ENSG00000273312		A_24_P119634	0.340839318111217	-1.30384840408526	-0.1
ENSG00000273329		A_32_P210723	0.0160917285767118	-3.08377114473818	-0.9
ENSG00000273355		A_32_P107859	0.431417865513279	-1.10184852812497	-0.2
ENSG00000273356	LINC02019	A_32_P8604	0.367877147987203	1.23843884643568	0.3
ENSG00000273361		A_32_P84333	0.441280796316324	1.08187280007798	0.1
ENSG00000273387		A_32_P525226	0.756338322299154	-0.479043225763546	0
ENSG00000273391		A_32_P126647	0.079557804769282	2.2792859660367	0.1
ENSG00000273396	LINC01396	A_32_P229329	NA	-1.26701429860626	0
ENSG00000273406		A_32_P89997	0.928257942685175	0.144677537844123	0
ENSG00000273409	LINC02712	A_24_P393550	0.184715932961227	-1.75972451133626	-0.1
ENSG00000273428		A_24_P933794	0.130580712757081	-1.9841423993286	-0.1
ENSG00000273445		A_32_P75867	0.485584775672295	0.991457516910737	0.3
ENSG00000273451		A_24_P324700	0.377803588312997	1.21482319022216	0.1
ENSG00000273487		A_32_P156933	0.87556493468214	0.25782623980411	0
ENSG00000273540	AGBL1	A_23_P309930	0.313038880508686	-1.37211144647013	-0.1
ENSG00000273542	H4C12	A_23_P30813	0.0282185702249249	2.81853568876904	0.6
ENSG00000273551		A_32_P202719	0.00844715113221184	-3.37066580516533	-0.4
ENSG00000273559	CWC25	A_23_P38115	0.505817319586602	-0.950146473213359	-0.1
ENSG00000273604	EPOP	A_24_P349788	0.0361966835516708	-2.6941740227938	-0.4
ENSG00000273611	ZNHIT3	A_23_P383435	0.464119437448423	1.03446575443895	0.1
ENSG00000273654		A_24_P213175	0.265408536262427	1.50279146270596	0.3
ENSG00000273703	H2BC14	A_24_P3783	4.61684746549426e-11	10.7997731713679	1.8
ENSG00000273706	LHX1	A_23_P78061	0.407290998131528	-1.15198877459346	-0.1
ENSG00000273724		A_24_P540057	NA	0.647656565012976	0
ENSG00000273729		A_32_P229358	0.0233601334064443	-2.90766168669856	-0.8
ENSG00000273749	CYFIP1	A_23_P140648	0.0198530392277358	-2.98608630740657	-0.5
ENSG00000273777	CEACAM20	A_24_P118376	0.194851753785842	-1.72295435939133	-0.1
ENSG00000273783		A_32_P74213	0.260791784177358	-1.51665461841286	-0.2
ENSG00000273802	H2BC8	A_23_P167997	4.16851323785782e-11	10.8723808735359	2.2
ENSG00000273820	USP27X	A_24_P322908	0.352057409739986	-1.27715395346786	-0.2
ENSG00000273841	TAF9	A_23_P41604	0.641766476676522	0.690350993701155	0.1
ENSG00000273933		A_24_P324606	NA	0.0701419572718644	0
ENSG00000273983	H3C8	A_32_P794894	0.00262368615405621	3.86416354429188	1.1
ENSG00000274020	LINC01138	A_23_P74993	0.0465580376716586	-2.56415856525739	-0.6
ENSG00000274026	FAM27E3	A_32_P112623	0.829518337164167	0.344933404708492	0.1
ENSG00000274052	OR7E156P	A_24_P384018	0.0307354583711397	-2.77767089336798	-0.7
ENSG00000274104		A_32_P98496	0.899711427181713	0.20810876454823	0
ENSG00000274167		A_32_P127779	0.373416102039985	-1.22579112985687	-0.1
ENSG00000274173		A_23_P10488	2.2779289388687e-05	-5.69931941460829	-1.3
ENSG00000274180	NATD1	A_23_P359762	0.00110171403838949	-4.21658440770671	-0.3
ENSG00000274211	SOCS7	A_32_P111852	0.12249777799319	-2.02444879064474	-0.4
ENSG00000274213		A_32_P222571	0.991601178684789	0.0186138360286722	0
ENSG00000274225		A_32_P50587	0.840495061937054	-0.322872109676275	0
ENSG00000274286	ADRA2B	A_23_P378926	0.949105943583674	-0.105085006067168	0
ENSG00000274290	H2BC6	A_23_P30776	3.39571152510059e-12	12.3922572595734	1.7
ENSG00000274308		A_24_P179033	NA	0.574572490067288	0
ENSG00000274330		A_32_P494790	0.188774003317313	1.74470230943368	0.1
ENSG00000274523	RCC1L	A_24_P370420	0.312361774580951	1.37394010617748	0.3
ENSG00000274565		A_32_P178635	0.421551665446212	-1.12245881594565	-0.1
ENSG00000274570	SPDYE10P	A_32_P107667	0.00641469310394318	-3.48971048421782	-0.7
ENSG00000274576	IGHV2-70	A_24_P203418	0.295829818058359	1.41815411745034	0.5
ENSG00000274605	PCCA-DT	A_32_P151782	0.609962406986216	-0.749963626209244	-0.2
ENSG00000274618	H4C6	A_23_P359540	4.26779086455107e-07	7.22096666735639	1.3
ENSG00000274641	H2BC17	A_23_P59069	2.89530836784046e-11	11.0289350485886	1.8
ENSG00000274736	CCL23	A_24_P319088	NA	0.0940777110777174	0
ENSG00000274749	KRTAP7-1	A_24_P400130	NA	-2.45141361270066	-0.1
ENSG00000274750	H3C6	A_23_P70445	0.000566970728674403	4.48129730146686	0.7
ENSG00000274756		A_24_P109941	0.142881549688422	1.92578289039414	0.1
ENSG00000274818		A_32_P56463	0.185383175790253	1.75728956220611	0.4
ENSG00000274828		A_32_P60585	0.464220339365122	-1.03404336711664	-0.1
ENSG00000274925	ZKSCAN2-DT	A_32_P95573	0.747181738281281	-0.49778288234658	-0.1
ENSG00000275004	ZNF280B	A_23_P402134	0.653961950453535	0.666458517654343	0.1
ENSG00000275023	MLLT6	A_32_P98683	0.0147869391461679	-3.12290172164858	-0.7
ENSG00000275052	PPP4R3B	A_24_P194931	0.00242432732528142	3.8956159931969	0.4
ENSG00000275066	SYNRG	A_23_P207541	0.469714647651981	-1.02280444009028	-0.2
ENSG00000275074	NUDT18	A_23_P123454	NA	-0.393982621952877	0
ENSG00000275111	ZNF2	A_24_P28845	0.375540624951115	-1.22054780617813	-0.1
ENSG00000275126	H4C13	A_23_P70480	4.98310565727662e-07	7.15809315705367	1.2
ENSG00000275152	CCL16	A_23_P207582	NA	-1.77306958821545	-0.1
ENSG00000275160		A_23_P304016	0.772280707051586	-0.448973437883761	-0.1
ENSG00000275183	LENG9	A_32_P493225	0.000278224873888028	-4.75030804953437	-0.4
ENSG00000275202		A_32_P88905	0.0538746177225306	-2.48768223415604	-0.9
ENSG00000275212	LINC02826	A_32_P180887	NA	-1.29808620701804	0
ENSG00000275221	H2AC15	A_24_P217848	2.54361054977653e-11	11.1607771910133	1.3
ENSG00000275234		A_24_P99984	0.214489521396699	1.65767555317142	0.2
ENSG00000275239	FAM242F	A_32_P137299	0.349016346731365	-1.28459859692232	-0.2
ENSG00000275302	CCL4	A_23_P207564	0.0952777265642577	2.17701617970586	0.7
ENSG00000275342	PRAG1	A_23_P250212	0.721948273320921	0.542060965599402	0.1
ENSG00000275385	CCL18	A_23_P55270	0.0179237987781163	3.03499868742849	1.1
ENSG00000275389		A_32_P111524	0.737769633390582	0.514269002759723	0
ENSG00000275410	HNF1B	A_23_P207557	0.996796371281813	-0.00702139720787467	0
ENSG00000275441		A_32_P98854	0.472815532368424	1.01700820571509	0.1
ENSG00000275489	C17orf98	A_24_P23921	0.375507047372034	1.22065642497928	0.1
ENSG00000275591	XKR5	A_32_P233877	NA	-0.893828874792806	0
ENSG00000275663	H4C7	A_24_P277673	0.00715792492216421	3.44232265879622	0.2
ENSG00000275700	AATF	A_24_P262395	0.572802679356629	-0.81818026973646	-0.1
ENSG00000275713	H2BC9	A_23_P366216	6.65655994620446e-11	10.6649583431335	2
ENSG00000275714	H3C1	A_23_P111037	0.000974008637769456	4.26794906949747	0.7
ENSG00000275719		A_32_P31165	0.0957469761621328	2.17379245055858	0.3
ENSG00000275720		A_32_P57989	0.338594221649698	1.30920845521965	0.1
ENSG00000275722	LYZL6	A_23_P130056	NA	0.727804860543157	0
ENSG00000275764		A_32_P81092	0.750619804107681	-0.489425124481399	-0.1
ENSG00000275807		A_32_P31580	0.652363490303205	-0.669790338320584	-0.1
ENSG00000275835	TUBGCP5	A_23_P152038	0.182308562580132	-1.76880520415977	-0.1
ENSG00000275874	PICSAR	A_32_P155460	0.0209961179259682	-2.95844594053331	-0.2
ENSG00000275880		A_32_P735636	0.940481964919687	0.122094701989669	0
ENSG00000275896	PRSS2	A_32_P94444	0.935860720528543	0.13087649524361	0
ENSG00000275963		A_32_P94818	NA	0.806289977854257	0
ENSG00000275964		A_32_P192594	0.200767167072069	1.70265033512265	0.2
ENSG00000275993	SIK1B	A_23_P132121	0.533224866767266	0.897163425731791	0.2
ENSG00000276007		A_24_P929558	0.125276913986937	-2.01019793197298	-0.1
ENSG00000276023	DUSP14	A_23_P207537	0.821719693737213	0.358816921228372	0.1
ENSG00000276043	UHRF1	A_23_P208880	1.1947955548481e-11	11.5676641156939	3
ENSG00000276045	ORAI1	A_23_P150919	0.000271993439651719	-4.75970090806426	-0.5
ENSG00000276067	SLC23A4P	A_24_P932909	0.667816234258543	0.641331428658003	0.1
ENSG00000276085	CCL3L1	A_24_P228130	0.577403065760117	-0.809899389041997	0
ENSG00000276101		A_32_P50508	0.178858653443075	1.7805445509152	0.3
ENSG00000276107	THBS1-IT1	A_24_P917668	0.807154033459688	-0.385312012895563	-0.1
ENSG00000276116	FUT8-AS1	A_24_P109766	NA	-0.0968898403986048	0
ENSG00000276131		A_32_P109165	0.111655766050559	2.08100287605627	0.2
ENSG00000276141	WHAMMP3	A_24_P118489	0.293324305695319	-1.42476642983215	-0.2
ENSG00000276180	H4C9	A_24_P20873	3.3060354402098e-06	6.43051501377957	1.1
ENSG00000276231	PIK3R6	A_24_P366509	0.375886011666727	1.21971245534016	0.1
ENSG00000276234	TADA2A	A_23_P66664	0.962635486262777	0.0786193651529265	0
ENSG00000276241		A_32_P117760	0.108769346001172	-2.09652449620697	-0.3
ENSG00000276255	LINC02809	A_23_P85936	1.74298017011064e-05	-5.80036708664397	-0.7
ENSG00000276290	RBBP4P3	A_24_P67748	0.234704555789321	1.59353979144153	0.3
ENSG00000276293	PIP4K2B	A_24_P245246	0.0114114298496586	-3.23947548391316	-0.6
ENSG00000276380	UBE2NL	A_23_P350234	0.0124884004802178	3.19930911036409	0.6
ENSG00000276399	FLJ36000	A_24_P944096	NA	-1.9384008528719	-0.1
ENSG00000276410	H2BC3	A_23_P111054	3.05095981909436e-08	8.23486277165631	0.9
ENSG00000276449		A_24_P680779	0.116052414997789	-2.05667764137445	-0.4
ENSG00000276487		A_32_P129573	0.002015534701003	-3.97260444500741	-0.4
ENSG00000276509		A_32_P228886	0.465809355896717	1.03120073835696	0.2
ENSG00000276550	HERC2P2	A_32_P211080	1.90734695968925e-05	-5.76716431311585	-1
ENSG00000276600	RAB7B	A_23_P252541	0.350949479409563	1.27973767055861	0.2
ENSG00000276644	DACH1	A_23_P32577	0.000751193525429566	-4.37047949882074	-1
ENSG00000276667		A_32_P20691	0.469714647651981	-1.02286266828245	-0.1
ENSG00000276680		A_32_P207096	NA	-0.333722225706705	0
ENSG00000276724		A_24_P463989	6.85628523349994e-05	-5.2887314314282	-1.5
ENSG00000276805		A_32_P11230	0.0329434476865486	-2.74271682959075	-0.5
ENSG00000276809		A_24_P51184	0.772561628768216	0.448465521715882	0
ENSG00000276855		A_32_P45168	8.02761448421612e-06	-6.09854254456853	-1.8
ENSG00000276903	H2AC16	A_23_P363174	1.09376345997034e-06	6.85966619725317	0.8
ENSG00000276950	GSTT4	A_23_P29163	0.690221221125836	0.600102502870551	0
ENSG00000276966	H4C5	A_23_P415411	0.0803539419473292	2.27334952748809	0.5
ENSG00000276980		A_24_P923854	0.232998610089768	-1.59862433821432	-0.2
ENSG00000276997		A_32_P190461	0.000119819673450218	-5.07721978383398	-0.7
ENSG00000277013		A_32_P80610	0.829210516507173	-0.34553698564788	-0.1
ENSG00000277072	STAG3L2	A_32_P170749	0.505306280617877	-0.951334466230716	-0.1
ENSG00000277075	H2AC8	A_23_P59045	1.84859780926748e-09	9.32090558723488	1.8
ENSG00000277096		A_24_P578437	0.048759833053268	2.53991552067884	0.2
ENSG00000277149	TYW1B	A_32_P52206	0.000244362408471838	-4.80310309930849	-0.9
ENSG00000277157	H4C4	A_23_P395374	0.00843107402753354	3.37153081426942	0.5
ENSG00000277161	PIGW	A_23_P379794	0.10914263017981	2.09447842907279	0.2
ENSG00000277215	SPANXA2-OT1	A_24_P375911	0.432075329617021	-1.10043511654272	-0.1
ENSG00000277224	H2BC7	A_23_P42178	7.77954607789735e-12	11.8039189261398	1.8
ENSG00000277283		A_32_P84580	0.291009024948843	-1.43046680417307	-0.1
ENSG00000277332		A_32_P76427	0.139070143297855	-1.94296607188502	-0.1
ENSG00000277363	SRCIN1	A_24_P57977	0.146962431897151	-1.90727952703289	-0.6
ENSG00000277383		A_32_P234570	1.49271952813447e-06	-6.73815172859789	-0.9
ENSG00000277443	MARCKS	A_23_P214222	0.690132569082467	-0.600277560559746	-0.2
ENSG00000277459		A_32_P162537	0.759052338274043	-0.473637977664181	0
ENSG00000277462	ZNF670	A_23_P74981	0.00688756120957772	3.45989314916677	0.6
ENSG00000277481	PKD1L3	A_24_P14949	0.991635900537154	-0.0183005388291752	0
ENSG00000277494	GPIHBP1	A_23_P72697	0.0023024069183298	-3.91678156836418	-0.8
ENSG00000277526		A_24_P8333	NA	-1.29485277085263	-0.1
